OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price,Latitude,Longitude,Geocoding Status,Geocoding Query
60256,BOLLA MARKET,"I-84, EXIT 1",Montague,NJ,115,3.519,37.855606,-122.014966,success,"BOLLA MARKET, Montague, NJ, USA"
60270,CHUCKLES #27,SR-57,Washington,IN,340,3.339,38.6592152,-87.172789,success,"CHUCKLES #27, Washington, IN, USA"
60273,24-7,"I-70, EXIT 53 & SR-25",Colby,KS,525,3.05566666,39.3959655,-101.0526881,success,"24-7, Colby, KS, USA"
60280,JUMP START #9,"I-35, EXIT 4",South Haven,KS,570,3.069,37.049727,-97.4013324,success,"JUMP START #9, South Haven, KS, USA"
60282,CRVS #7,SR-96 & SR-27,Tribune,KS,525,3.399,38.4697378,-101.752672,success,"CRVS #7, Tribune, KS, USA"
60294,LITTLE CAPITOL EXXON,"I-10, EXIT 115",Breaux Bridge,LA,600,3.899,30.2735323,-91.8992837,success,"LITTLE CAPITOL EXXON, Breaux Bridge, LA, USA"
60295,EXIT 80 TRAVEL PLAZA,"I-10, EXIT 80",Crowley,LA,730,3.109,30.2140928,-92.3745761,success,"EXIT 80 TRAVEL PLAZA, Crowley, LA, USA"
60298,BEAU CHENE TRUCK STOP,"I-49, EXIT 11",Grand Coteau,LA,730,3.399,30.4199203,-92.0465087,success,"BEAU CHENE TRUCK STOP, Grand Coteau, LA, USA"
60313,WHITE MARSH TRUCK STOP,US-40,White Marsh,MD,22,3.369,39.3969298,-76.4070915,success,"WHITE MARSH TRUCK STOP, White Marsh, MD, USA"
60316,CIRCLE K #4707001,"I-95, EXIT 264 & SR-158",Sherman,ME,170,3.93233333,45.8746378,-68.4162362,success,"CIRCLE K #4707001, Sherman, ME, USA"
60324,FUEL MART OF AMERICA,"I-75, EXIT 59",Detroit,MI,325,3.499,42.3315509,-83.0466403,success,"FUEL MART OF AMERICA, Detroit, MI, USA"
60326,SUNRISE CONVENIENCE STORE #29,"I-69, EXIT 184",Memphis,MI,325,3.559,42.8964179,-82.7688135,success,"SUNRISE CONVENIENCE STORE #29, Memphis, MI, USA"
60328,SPEEDWAY #8748,"I-69, EXIT 6",Flint,MI,342,3.339,43.0183819,-83.6342141,success,"SPEEDWAY #8748, Flint, MI, USA"
60329,CHARLIES COUNTRY CORNER,"I-75, EXIT 271",Grayling,MI,287,3.899,44.661517,-84.714637,success,"CHARLIES COUNTRY CORNER, Grayling, MI, USA"
60333,LAKESHORE BP,US-2,Manistique,MI,287,3.499,45.95779,-86.246419,success,"LAKESHORE BP, Manistique, MI, USA"
60341,SNAPPY FOOD MART,ST 60,Tekonsha,MI,431,3.589,42.1061767,-84.992293,success,"SNAPPY FOOD MART, Tekonsha, MI, USA"
60342,True North #254,US-31 & SR-37,Traverse City,MI,456,3.789,44.7606481,-85.6165976,success,"True North #254, Traverse City, MI, USA"
60344,DORR TRUCK STOP,"US-131, EXIT 68",Wayland,MI,344,3.499,42.6745321,-85.6457663,success,"DORR TRUCK STOP, Wayland, MI, USA"
60347,KWIK TRIP #875,"I-90, EXIT 157, BRIDGE ST ENTRANCE",Albert Lea,MN,515,3.324,43.6517101,-93.3534695,success,"KWIK TRIP #875, Albert Lea, MN, USA"
60358,PETRO SERVE USA #54,US-10,Glyndon,MN,341,3.449,46.87524,-96.578963,success,"PETRO SERVE USA #54, Glyndon, MN, USA"
60372,FLYING W CONVENIENCE STORE,SR-96,Carthage,MO,277,3.199,37.1917678,-94.2921094,success,"FLYING W CONVENIENCE STORE, Carthage, MO, USA"
60373,FLYING J #571,"I-57, EXIT 12 & US-60",Charleston,MO,490,3.559,36.9221552,-89.313882,success,"FLYING J #571, Charleston, MO, USA"
60374,PILOT TRAVEL CENTERS #385,US-54 & SR-13,Collins,MO,416,3.49566666,37.8893585,-93.6198941,success,"PILOT TRAVEL CENTERS #385, Collins, MO, USA"
60379,FAST LANE #50,US-54/SR-19,Laddonia,MO,540,3.15733333,39.24254,-91.6454385,success,"FAST LANE #50, Laddonia, MO, USA"
60380,AMOCO,US-63/US-136,Lancaster,MO,320,3.249,40.5208627,-92.5279662,success,"AMOCO, Lancaster, MO, USA"
60382,WINDSTARS #5101,"I-435, EXIT 57",Kansas City,MO,400,3.099,39.100105,-94.5781416,success,"WINDSTARS #5101, Kansas City, MO, USA"
60383,CASEYS #4399,"I-70, EXIT 175",New Florence,MO,392,2.949,38.900324,-91.455012,success,"CASEYS #4399, New Florence, MO, USA"
60392,Kangaroo Crossing #1107,"I-20, EXIT 68 & SR-43",Pelahatchie,MS,705,3.199,32.3132159,-89.7989402,success,"Kangaroo Crossing #1107, Pelahatchie, MS, USA"
60398,TOWN PUMP FOOD STORE #610,"I-90, EXIT 333",Livingston,MT,786,3.644,45.6623873,-110.5615899,success,"TOWN PUMP FOOD STORE #610, Livingston, MT, USA"
60400,CAN AM C STORE,SR-16,Plentywood,MT,807,3.499,48.77475,-104.562458,success,"CAN AM C STORE, Plentywood, MT, USA"
60416,MINUTEMAN FOOD MART #20,US-74 & US-76,Whiteville,NC,245,3.46066666,34.3425107,-78.7094368,success,"MINUTEMAN FOOD MART #20, Whiteville, NC, USA"
60420,PUMP & PANTRY #35,US-183,Alma,NE,330,3.459,40.097511,-99.362043,success,"PUMP & PANTRY #35, Alma, NE, USA"
60426,BONS BONS MOBIL,US-3,Merrimack,NH,125,3.699,42.8665376,-71.4936642,success,"BONS BONS MOBIL, Merrimack, NH, USA"
60434,ENRITE,US-9,Linden,NJ,79,3.34233333,40.6220478,-74.2445902,success,"ENRITE, Linden, NJ, USA"
60442,Circle K #4706716,SR-71 & SR-47,Yorkville,IL,290,3.799,41.6186385,-88.4485639,success,"Circle K #4706716, Yorkville, IL, USA"
60460,HAHN OIL,US-36,Coshocton,OH,315,3.299,40.287593,-81.861989,success,"HAHN OIL, Coshocton, OH, USA"
60461,TRUE NORTH #704,"I-75, EXIT 56A",Dayton,OH,317,3.799,39.7439478,-84.2268857,success,"TRUE NORTH #704, Dayton, OH, USA"
60463,Anna Truck Stop,"I-75, EXIT 99",Anna,OH,411,3.01566666,40.3948773,-84.1729332,success,"Anna Truck Stop, Anna, OH, USA"
60465,MOTOMART #4129,ST 309,Marion,OH,411,3.34233333,40.5886259,-83.1287349,success,"MOTOMART #4129, Marion, OH, USA"
60471,FUEL MART #701,"I-480/I-271, EXIT 23 & SR-8",Bedford,OH,305,3.529,41.39311,-81.536509,success,"FUEL MART #701, Bedford, OH, USA"
60473,BELL STORES #50,ST 3,Wooster,OH,249,3.599,40.8160141,-81.9347082,success,"BELL STORES #50, Wooster, OH, USA"
60476,PETES #11,US-75,Dewey,OK,560,3.154,36.7959193,-95.9355387,success,"PETES #11, Dewey, OK, USA"
60508,FEGLEY VALERO,SR-309,Tamaqua,PA,90,3.599,40.7962479,-75.9691872,success,"FEGLEY VALERO, Tamaqua, PA, USA"
60513,CIRCLE K #2723873,US-17,Georgetown,SC,42,2.899,38.2099837,-84.5597128,success,"CIRCLE K #2723873, Georgetown, SC, USA"
60515,FLASH MARKET #302,SR-9 & SR-151,Pageland,SC,46,3.38566666,34.7719578,-80.3914661,success,"FLASH MARKET #302, Pageland, SC, USA"
60516,ENMARKET #892,"I-95, EXIT 150",Harleyville,SC,195,3.399,33.2146069,-80.4478745,success,"ENMARKET #892, Harleyville, SC, USA"
60519,CORNER PANTRY #25,US-14,Huron,SD,571,3.079,44.36308,-98.214388,success,"CORNER PANTRY #25, Huron, SD, USA"
60538,TEXACO #380031,ST 21W,Bryan,TX,765,3.399,30.670635,-96.403068,success,"TEXACO #380031, Bryan, TX, USA"
60539,SHELL,US-96 & SR-62/FM-1004,Buna,TX,610,3.10233333,30.4417926,-93.9687309,success,"SHELL, Buna, TX, USA"
60540,CIRCLE K #2706340,"I-20, EXIT 533",Canton,TX,630,2.77566666,32.5766476,-95.8544777,success,"CIRCLE K #2706340, Canton, TX, USA"
60551,CIRCLE K #2744522,"I-30, EXIT 201  I-30 & SR-8",New Boston,TX,766,2.94233333,33.476096,-94.4098849,success,"CIRCLE K #2744522, New Boston, TX, USA"
60554,CEFCO #2070,"I-27, EXIT 49",Plainview,TX,700,2.83233333,34.1867865,-101.7490451,success,"CEFCO #2070, Plainview, TX, USA"
60565,CEFCO #2006,"I-40, EXIT 163",Shamrock,TX,585,3.099,35.2142167,-100.249007,success,"CEFCO #2006, Shamrock, TX, USA"
60579,SPEEDWAY #4633,US-220/US-221/US-460,Roanoke,VA,185,3.399,37.2899101,-79.9100638,success,"SPEEDWAY #4633, Roanoke, VA, USA"
60587,BJS AUTO TRUCK PLAZA,SR-28,Rock Island,WA,970,4.099,47.3770731,-120.143952,success,"BJS AUTO TRUCK PLAZA, Rock Island, WA, USA"
60589,RIVER COUNTRY PLAZA,"SR-29, EXIT 91",Cadott,WI,295,3.39733333,44.9480187,-91.1507031,success,"RIVER COUNTRY PLAZA, Cadott, WI, USA"
60590,DARLINGTON MINI MART,SR-23 & SR-81,Darlington,WI,420,3.399,42.6802288,-90.1178079,success,"DARLINGTON MINI MART, Darlington, WI, USA"
60601,HOLIDAY STATIONSTORE #2746229,US-53/US-2,Superior,WI,545,3.339,46.7207737,-92.1040796,success,"HOLIDAY STATIONSTORE #2746229, Superior, WI, USA"
60635,EXXON ON THE RUN,US-62/US-412 & SR-126,Gassville,AR,535,3.695,36.2831238,-92.4940505,success,"EXXON ON THE RUN, Gassville, AR, USA"
60650,SHELL DBA ONE9 #1244,"I-8, EXIT 115",Gila Bend,AZ,930,3.259,32.9476184,-112.7144993,success,"SHELL DBA ONE9 #1244, Gila Bend, AZ, USA"
60700,PWI #502,"I-70/US-40, EXIT 259",Golden,CO,800,3.199,39.7546349,-105.22058,success,"PWI #502, Golden, CO, USA"
60707,REATA TRAVEL STOP,"I-76, EXIT 125",Sterling,CO,800,3.399,40.6255415,-103.207709,success,"REATA TRAVEL STOP, Sterling, CO, USA"
60708,CRVS STORE #6,US-385,Wray,CO,800,3.449,40.0758822,-102.223253,success,"CRVS STORE #6, Wray, CO, USA"
60762,BP,US-1 & US-341,Baxley,GA,195,3.599,31.7773202,-82.3490533,success,"BP, Baxley, GA, USA"
60768,GAS N GO FOOD STORE,"I-75, EXIT 290/US-41",Cartersville,GA,48,2.94233333,34.1652304,-84.7997613,success,"GAS N GO FOOD STORE, Cartersville, GA, USA"
60773,NEIGHBORS EXPRESS,US-341/SR-27 & US-129 ALT/SR-340,Hawkinsville,GA,20,3.399,32.2835422,-83.4667907,success,"NEIGHBORS EXPRESS, Hawkinsville, GA, USA"
60779,Marathon,US-129,Eatonton,GA,85,3.399,33.3252852,-83.3912752,success,"Marathon, Eatonton, GA, USA"
60781,JP PERRY,"I-75, EXIT 138",Perry,GA,85,3.08233333,32.4586695,-83.7319658,success,"JP PERRY, Perry, GA, USA"
60783,CIRCLE K #2723324,US-441/US-23/SR-15 & SR-17A/SR-385,Clarkesville,GA,16,3.439,34.647612,-83.449924,success,"CIRCLE K #2723324, Clarkesville, GA, USA"
60787,MARATHON,"I-20, EXIT 11",Lithia Springs,GA,48,2.87233333,33.7710555,-84.6526096,success,"MARATHON, Lithia Springs, GA, USA"
60788,SPRINT FOODS #722,US-1/SR-4/SR-17 & SR-24,Louisville,GA,85,4.099,33.0015407,-82.4112377,success,"SPRINT FOODS #722, Louisville, GA, USA"
60791,MARATHON #9,"I-475, EXIT 1",Macon,GA,85,3.039,32.7969954,-83.6668755,success,"MARATHON #9, Macon, GA, USA"
60795,CIRCLE K #2745080,US-319/US-129/SR-90/SR-11,Ocilla,GA,10,3.62566666,31.5943567,-83.2504328,success,"CIRCLE K #2745080, Ocilla, GA, USA"
60797,EVANS FOOD MART,SR-20,Rome,GA,193,3.699,34.257038,-85.1646726,success,"EVANS FOOD MART, Rome, GA, USA"
60804,JET FOOD STORE #4,US-1 & SR-78,Wadley,GA,135,3.41566666,32.8668223,-82.4040162,success,"JET FOOD STORE #4, Wadley, GA, USA"
60807,BATAVIA GARDENS AND GAS,"US-34, EXIT 203",Batavia,IA,320,3.379,40.9940985,-92.1674331,success,"BATAVIA GARDENS AND GAS, Batavia, IA, USA"
60817,KWIK STAR #712,US-218 & SR-27,Janesville,IA,565,3.599,42.6464613,-92.4629005,success,"KWIK STAR #712, Janesville, IA, USA"
60822,CASEYS #3639,US-18/US-52,Postville,IA,420,3.599,43.0865887,-91.5684784,success,"CASEYS #3639, Postville, IA, USA"
60829,BARRY TRAVEL PLAZA,"I-72, EXIT 20",Barry,IL,540,3.599,39.6942135,-91.0390246,success,"BARRY TRAVEL PLAZA, Barry, IL, USA"
60833,SPEEDWAY #5400,CR-11 & CR-23,Bloomingdale,IL,290,3.759,41.9387845,-88.1179605,success,"SPEEDWAY #5400, Bloomingdale, IL, USA"
60834,SPEEDWAY #7422,SR-43,Burbank,IL,293,3.619,41.7485431,-87.7990404,success,"SPEEDWAY #7422, Burbank, IL, USA"
60839,FREEDOM OIL #18,"I-74, EXIT 82",Edwards,IL,270,3.499,40.7458704,-89.7442697,success,"FREEDOM OIL #18, Edwards, IL, USA"
60846,EXPRESS LANE #50,"I-88, EXIT 10",Hillsdale,IL,270,3.699,41.6136437,-90.1728998,success,"EXPRESS LANE #50, Hillsdale, IL, USA"
60851,SPEEDWAY #7382,I-355 & SR-64,Lombard,IL,293,3.249,41.904493,-88.0418868,success,"SPEEDWAY #7382, Lombard, IL, USA"
60857,RED ROOSTER TERMINAL,US-50/SR-250 & SR-130,Olney,IL,510,3.189,38.7135983,-88.0918027,success,"RED ROOSTER TERMINAL, Olney, IL, USA"
60865,Truckquest,"I-55, EXIT 286",Cicero,IL,290,3.599,41.8455398,-87.7540199,success,"Truckquest, Cicero, IL, USA"
60871,WENONA BP,"I-39/US-51, EXIT 35 & SR-17",Wenona,IL,280,3.499,41.0525331,-89.0503587,success,"WENONA BP, Wenona, IL, USA"
60881,GAS AND STUFF,"I-64, EXIT 118",Georgetown,IN,415,3.799,38.2945488,-85.975447,success,"GAS AND STUFF, Georgetown, IN, USA"
60882,SPEEDWAY #6666,US-33,Goshen,IN,465,3.81566666,41.5859262,-85.8478564,success,"SPEEDWAY #6666, Goshen, IN, USA"
60887,STERNBERG CITGO TRUCK STOP,"I-64, EXIT 57",Jasper,IN,340,3.759,38.3914228,-86.9308719,success,"STERNBERG CITGO TRUCK STOP, Jasper, IN, USA"
60890,JACK FLASH,I-57 EXIT 135,Farina,IL,510,3.099,38.8342128,-88.7722761,success,"JACK FLASH, Farina, IL, USA"
60900,7-ELEVEN #40504,"I-80/I=90, MM 56 EB",Rolling Prairie,IN,465,3.999,41.6745495,-86.6160192,success,"7-ELEVEN #40504, Rolling Prairie, IN, USA"
60902,SPEEDWAY #6674,"I-80/I-90, EXIT 72 & SR-31",South Bend,IN,465,3.69066666,41.6291355,-86.2343141,success,"SPEEDWAY #6674, South Bend, IN, USA"
60913,J Mart #1,"HWY 50 E, HWY 83 N",Garden City,KS,525,3.529,37.9716898,-100.8726618,success,"J Mart #1, Garden City, KS, USA"
60926,CENEX,US-36 & US-83,Oberlin,KS,525,3.159,39.8286356,-100.5337896,success,"CENEX, Oberlin, KS, USA"
60958,NORTH WEST TRUCK STOP,US-90 & SR-3211,Franklin,LA,600,3.399,29.7925517,-91.5006704,success,"NORTH WEST TRUCK STOP, Franklin, LA, USA"
60979,TOBACCO PLUS #5,"I-10, EXIT 4 & US-90",Vinton,LA,690,2.999,30.1907628,-93.5812717,success,"TOBACCO PLUS #5, Vinton, LA, USA"
60988,GULF OIL LP #5020,"I-90, MM291",Blandford,MA,215,3.914,42.1806065,-72.9279125,success,"GULF OIL LP #5020, Blandford, MA, USA"
60989,Blandford Service Plaza Westbound,"I-90, EXIT MM29",Blandford,MA,215,3.919,42.1950205,-72.9322436,success,"Blandford Service Plaza Westbound, Blandford, MA, USA"
60993,GULF #5165,"I-90, EXIT 12",Framingham,MA,34,4.06566666,42.3117408,-71.429125,success,"GULF #5165, Framingham, MA, USA"
60997,GULF OIL #5035,I-90 MM 66.7,Ludlow,MA,215,3.914,42.1707289,-72.4558922,success,"GULF OIL #5035, Ludlow, MA, USA"
60998,GULF OIL #5030,"I-90, EXIT 7",Ludlow,MA,215,3.909,42.1707289,-72.4558922,success,"GULF OIL #5030, Ludlow, MA, USA"
61004,Applegreen,SR-15,Sturbridge,MA,215,3.999,42.1084385,-72.0807772,success,"Applegreen, Sturbridge, MA, USA"
61006,GULF OIL LP #5155,"I-90, EXIT 11",Westborough,MA,215,3.909,42.2694308,-71.6129907,success,"GULF OIL LP #5155, Westborough, MA, USA"
61019,MARDELA GOOSE CREEK FOOD STORE,US-50,Mardela Springs,MD,194,3.979,38.4598391,-75.7590991,success,"MARDELA GOOSE CREEK FOOD STORE, Mardela Springs, MD, USA"
61021,WESTOVER GOOSE CREEK,US-13 & SR-673,Westover,MD,194,3.259,38.12401,-75.70632,success,"WESTOVER GOOSE CREEK, Westover, MD, USA"
61028,MARATHON,"US-10, EXIT 137",Bay City,MI,260,3.259,43.6234714,-83.8963305,success,"MARATHON, Bay City, MI, USA"
61030,HAGGERTY JOY MOBIL,I-275,Canton,MI,325,3.699,42.3076547,-83.4868961,success,"HAGGERTY JOY MOBIL, Canton, MI, USA"
61032,MARATHON,US-10/US-127,Clare,MI,260,3.289,43.8407831,-84.7675705,success,"MARATHON, Clare, MI, USA"
61034,MOTOR CITY TRUCK STOP,"I-75, EXIT 43",Detroit,MI,325,3.499,42.3315509,-83.0466403,success,"MOTOR CITY TRUCK STOP, Detroit, MI, USA"
61037,HEARTLAND MOBIL,US-23,Fenton,MI,342,3.849,42.7978061,-83.7049498,success,"HEARTLAND MOBIL, Fenton, MI, USA"
61038,SPEEDWAY #8753,"I-475, EXIT 4",Burton,MI,342,3.399,42.9743728,-83.6337152,success,"SPEEDWAY #8753, Burton, MI, USA"
61042,CITGO,"US-131, EXIT 44",Kalamazoo,MI,465,3.499,42.270194,-85.6477994,success,"CITGO, Kalamazoo, MI, USA"
61057,CIRCLE K #2746537,US-2 & US-41,Rapid River,MI,360,3.499,45.9273759,-86.9760012,success,"CIRCLE K #2746537, Rapid River, MI, USA"
61063,PS Food Mart,I-69 EXIT 25,Tekonsha,MI,431,3.589,42.1054852,-84.9920073,success,"PS Food Mart, Tekonsha, MI, USA"
61076,Holiday StationStore #2746408,"I-35, EXIT 129",Forest Lake,MN,448,3.399,45.279106,-92.9851629,success,"Holiday StationStore #2746408, Forest Lake, MN, USA"
61080,CO-OP SERVICE,US-10 & CR-67,New York Mills,MN,250,3.499,46.5180469,-95.3763155,success,"CO-OP SERVICE, New York Mills, MN, USA"
61090,Northdale Oil,US-59 & SR-1,Thief River Falls,MN,355,3.239,48.1172301,-96.1770667,success,"Northdale Oil, Thief River Falls, MN, USA"
61093,CIRCLE K #2746501,"I-90, EXIT 45 & SR-60",Worthington,MN,432,3.14233333,43.6205056,-95.5956434,success,"CIRCLE K #2746501, Worthington, MN, USA"
61099,LOVES TRAVEL STOP #488,"I-55, EXIT 157 & SR-32",Bloomsdale,MO,540,3.38233333,38.005874,-90.225461,success,"LOVES TRAVEL STOP #488, Bloomsdale, MO, USA"
61102,FAST LANE #54,US-63,Columbia,MO,310,3.20733333,38.951883,-92.3337366,success,"FAST LANE #54, Columbia, MO, USA"
61106,TEMP STOP #102,US-54 & SR-52,Eldon,MO,392,3.199,38.3494456,-92.5805241,success,"TEMP STOP #102, Eldon, MO, USA"
61110,HB OF RANDOLPH,"I-435, EXIT 55B & SR-210",Kansas City,MO,400,3.149,39.100105,-94.5781416,success,"HB OF RANDOLPH, Kansas City, MO, USA"
61111,Caseys #4540,"I-35, EXIT 40 & SR-116",Lathrop,MO,400,3.07566666,39.552234,-94.2683167,success,"Caseys #4540, Lathrop, MO, USA"
61115,BREAK TIME #3071,US-24 & US-63,Moberly,MO,310,3.469,39.3945544,-92.4110912,success,"BREAK TIME #3071, Moberly, MO, USA"
61118,MIDWEST PETROLEUM #21,"I-55, EXIT 129",Perryville,MO,275,2.99066666,37.7275127,-89.8645455,success,"MIDWEST PETROLEUM #21, Perryville, MO, USA"
61145,TEXACO,US-49 & US-98,Hattiesburg,MS,620,3.199,31.3602753,-89.3487782,success,"TEXACO, Hattiesburg, MS, USA"
61146,STUCKEYS EXPRESS #619,"I-59, EXIT 113 & SR-528",Heidelberg,MS,620,3.499,31.8868224,-88.9839419,success,"STUCKEYS EXPRESS #619, Heidelberg, MS, USA"
61149,CEFCO #501,US-45,Lauderdale,MS,705,2.899,32.5206941,-88.5117048,success,"CEFCO #501, Lauderdale, MS, USA"
61168,Blue Sky #717,US-72 & SR-15,Walnut,MS,435,3.099,34.95121,-88.90412,success,"Blue Sky #717, Walnut, MS, USA"
61171,CHEVRON CURB STORE,US-49 & SR-26,Wiggins,MS,620,3.499,30.858244,-89.1353283,success,"CHEVRON CURB STORE, Wiggins, MS, USA"
61176,TOWN PUMP FOOD STORE #8947,US-2,Chinook,MT,815,3.629,48.590132,-109.231823,success,"TOWN PUMP FOOD STORE #8947, Chinook, MT, USA"
61182,TOWN PUMP FOOD STORE #3000,US-87,Lewistown,MT,815,3.599,47.0639275,-109.428213,success,"TOWN PUMP FOOD STORE #3000, Lewistown, MT, USA"
61193,SPEEDWAY #8502,"I-75, EXIT 161 & CR-99",Findlay,OH,411,3.299,41.053563,-83.6052522,success,"SPEEDWAY #8502, Findlay, OH, USA"
61195,MINUTEMAN FOOD MART #06,SR-24,Clinton,NC,245,3.649,34.9979453,-78.3233325,success,"MINUTEMAN FOOD MART #06, Clinton, NC, USA"
61205,SPEEDWAY #6961,"I-40, EXIT 303",Garner,NC,177,2.92066666,35.7222034,-78.6432447,success,"SPEEDWAY #6961, Garner, NC, USA"
61210,SHEETZ #548,US-29,Greensboro,NC,65,2.859,36.0590671,-79.9087374,success,"SHEETZ #548, Greensboro, NC, USA"
61254,7-ELEVEN #36075,"I-77, EXIT 65 & SR-901",Union Grove,NC,46,2.859,36.1182547,-80.795347,success,"7-ELEVEN #36075, Union Grove, NC, USA"
61266,CENEX CONVENIENCE STORE,US-2 & SR-19,Devils Lake,ND,355,3.249,48.112779,-98.86512,success,"CENEX CONVENIENCE STORE, Devils Lake, ND, USA"
61269,FLYING J #489,"I-29, EXIT 138",Grand Forks,ND,341,3.61566666,47.8870895,-97.0921358,success,"FLYING J #489, Grand Forks, ND, USA"
61271,MARATHON,"I-94, EXIT 292",Valley City,ND,341,3.499,46.923313,-98.003155,success,"MARATHON, Valley City, ND, USA"
61291,FLEMING OIL FOOD MART,ST 9,West Chesterfield,NH,12,3.899,42.9042482,-72.5156447,success,"FLEMING OIL FOOD MART, West Chesterfield, NH, USA"
61292,ENRITE,"I-95, EXIT 14A",Jersey City,NJ,115,3.349,40.6771641,-74.0901103,success,"ENRITE, Jersey City, NJ, USA"
61301,SUNOCO- WALT WHITMAN PLAZA #7007,"NJTP,MILE POST 30",Cherry Hill,NJ,150,3.899,39.9348351,-75.0307264,success,"SUNOCO- WALT WHITMAN PLAZA #7007, Cherry Hill, NJ, USA"
61304,A Plus MOLLY PITCHER PLAZA #7011,MILE POST 71.7 NJ TURNPIKE SO,Cranbury,NJ,115,3.909,40.3099385,-74.5177224,success,"A Plus MOLLY PITCHER PLAZA #7011, Cranbury, NJ, USA"
61305,BP,US-130,Cranbury,NJ,150,3.14566666,40.3163322,-74.5092094,success,"BP, Cranbury, NJ, USA"
61308,CARLSTADT VALERO,SR-120,Carlstadt,NJ,115,3.199,40.8403778,-74.0906974,success,"CARLSTADT VALERO, Carlstadt, NJ, USA"
61312,BLUE STAR,US-202 & SR-31,Flemington,NJ,115,3.399,40.4994985,-74.8553925,success,"BLUE STAR, Flemington, NJ, USA"
61326,SUNOCO JAMES F COOPER PLAZA- #7008,MILEPOST 39 NJ TURNPIKE N,Mount Laurel,NJ,150,3.959,39.9066644,-74.9586863,success,"SUNOCO JAMES F COOPER PLAZA- #7008, Mount Laurel, NJ, USA"
61328,KW RASTALL OIL,US-130,North Brunswick,NJ,115,3.199,40.4539249,-74.476545,success,"KW RASTALL OIL, North Brunswick, NJ, USA"
61333,46 GAS AND TRUCK STOP,US-46,Palisades Park,NJ,115,3.23566666,40.8481556,-73.997639,success,"46 GAS AND TRUCK STOP, Palisades Park, NJ, USA"
61337,SUNOCO- JOHN FENWICK PLAZA #7006,"NJTP, MM 5",Penns Grove,NJ,150,3.909,39.7295581,-75.4679734,success,"SUNOCO- JOHN FENWICK PLAZA #7006, Penns Grove, NJ, USA"
61339,FUEL ONE,"I-78, EXIT 3 & US-22",Phillipsburg,NJ,79,3.359,40.675686,-75.1400009,success,"FUEL ONE, Phillipsburg, NJ, USA"
61346,SUNOCO- ALEXANDER HAMILTON PLAZA #7016,NEW JERSEY TURNPIKE SOUTH MILEPOST 111.6,Secaucus,NJ,115,3.899,40.7694733,-74.0651028,success,"SUNOCO- ALEXANDER HAMILTON PLAZA #7016, Secaucus, NJ, USA"
61357,KENT KWIK #501,US-70 & US-54,Alamogordo,NM,593,2.98233333,32.936438,-105.9639578,success,"KENT KWIK #501, Alamogordo, NM, USA"
61364,HUNTINGTON BROADWAY CONOCO,US-64 BUS,Farmington,NM,614,3.799,36.7291152,-108.205445,success,"HUNTINGTON BROADWAY CONOCO, Farmington, NM, USA"
61409,104 STORE,SR-370/SR-104,Red Creek,NY,220,3.799,43.247289,-76.723564,success,"104 STORE, Red Creek, NY, USA"
61410,KWIK FILL #58,ST 15,Rochester,NY,190,3.969,43.114208,-77.623256,success,"KWIK FILL #58, Rochester, NY, USA"
61421,7-ELEVEN #40294,"I-80 WB, EXIT 139",Amherst,OH,249,3.53233333,41.3978217,-82.2223775,success,"7-ELEVEN #40294, Amherst, OH, USA"
61430,7-ELEVEN #40303,"I-90, EXIT 7",Clyde,OH,550,3.66233333,41.3040468,-82.9750686,success,"7-ELEVEN #40303, Clyde, OH, USA"
61431,7-ELEVEN #40304,"I-90, EXIT 7",Clyde,OH,550,3.66233333,41.3040468,-82.9750686,success,"7-ELEVEN #40304, Clyde, OH, USA"
61439,7-ELEVEN #40302,"I-75, EXIT 157",Genoa,OH,550,3.66233333,41.5181064,-83.359094,success,"7-ELEVEN #40302, Genoa, OH, USA"
61449,7-ELEVEN #40297,"I-80, EXIT 13A",Mantua,OH,249,3.53233333,41.283944,-81.223991,success,"7-ELEVEN #40297, Mantua, OH, USA"
61450,7-ELEVEN #40298,I-80,Mantua,OH,249,3.53233333,41.283944,-81.223991,success,"7-ELEVEN #40298, Mantua, OH, USA"
61453,CITGO,"I-475, EXIT 6",Maumee,OH,550,3.499,41.5628294,-83.6538244,success,"CITGO, Maumee, OH, USA"
61458,7-ELEVEN #40299,OHIO TNPK MM 237 & SR-26,New Springfield,OH,165,3.53233333,40.9405971,-80.5863909,success,"7-ELEVEN #40299, New Springfield, OH, USA"
61459,7-ELEVEN #40300,"I-76, EXIT 157",New Springfield,OH,165,3.53233333,40.9405971,-80.5863909,success,"7-ELEVEN #40300, New Springfield, OH, USA"
61461,S&G,"I-280, EXIT 7",Oregon,OH,550,3.599,41.6380101,-83.3701579,success,"S&G, Oregon, OH, USA"
61477,CHOCTAW NATION GRANT #633,US-271,Grant,OK,253,2.999,33.9378753,-95.5247822,success,"CHOCTAW NATION GRANT #633, Grant, OK, USA"
61483,CM SILVER DOLLAR,"I-220, EXIT 7",Shreveport,LA,745,3.299,32.5135356,-93.7477839,success,"CM SILVER DOLLAR, Shreveport, LA, USA"
61492,SPRINGER TRAVEL PLAZA,I-35 EXIT 40,Springer,OK,253,2.91566666,34.3032796,-97.1569754,success,"SPRINGER TRAVEL PLAZA, Springer, OK, USA"
